language	iso_code	gloss	global_id	local_id	transcription	cognate_class	notes
T-Nûshor 1	tgk	far	1406	far	dur	E	Origin: Iranian
T-Nûshor 1	tgk	right	1019	right	rɔst	B	Origin: Iranian
T-Nûshor 1	tgk	left	244	left	ʧap	B	Origin: Iranian
T-Nûshor 1	tgk	name	1405	name	nɔm	C	Origin: Iranian
T-Nûshor 1	tgk	I	1209	I	man	B	Origin: Iranian
T-Nûshor 1	tgk	you	1213	you	tu	B	Origin: Iranian
T-Nûshor 1	tgk	he	1211	he	ɔn	B	Origin: Iranian
T-Nûshor 1	tgk	we	1212	we	mɔ	D	Origin: Iranian
T-Nûshor 1	tgk	you	1213	you	ʃmɔ	C	Origin: Iranian
T-Nûshor 1	tgk	they	817	they	ʊwɔ	E	Origin: Iranian
T-Nûshor 2	tgk	far	1406	far	dur	E	Origin: Iranian
T-Nûshor 2	tgk	right	1019	right	rɔst	B	Origin: Iranian
T-Nûshor 2	tgk	left	244	left	ʧab̥	B	Origin: Iranian
T-Nûshor 2	tgk	name	1405	name	nɔm	C	Origin: Iranian
T-Nûshor 2	tgk	I	1209	I	man	B	Origin: Iranian
T-Nûshor 2	tgk	you	1213	you	ʃumɔ	C	Origin: Iranian
T-Nûshor 2	tgk	they	817	they	ɔnhɔ	B	Origin: Iranian
T-Nûshor 3	tgk	far	1406	far	dur	E	Origin: Iranian
T-Nûshor 3	tgk	right	1019	right	rɔst	B	Origin: Iranian
T-Nûshor 3	tgk	left	244	left	ʧap	B	Origin: Iranian
T-Nûshor 3	tgk	name	1405	name	num	C	Origin: Iranian
T-Nûshor 3	tgk	I	1209	I	mən	B	Origin: Iranian
T-Nûshor 3	tgk	you	1213	you	tə	B	Origin: Iranian
T-Nûshor 3	tgk	he	1211	he	ʊ	A	Origin: Iranian
T-Nûshor 3	tgk	we	1212	we	mɔ	D	Origin: Iranian
T-Nûshor 3	tgk	you	1213	you	ʃʊmɔ	C	Origin: Iranian
T-Nûshor 3	tgk	they	817	they	uvɔ	E	Origin: Iranian
T-Rishtan 1	tgk	far	1406	far	dur	E	Origin: Iranian
T-Rishtan 1	tgk	right	1019	right	rɔst	B	Origin: Iranian
T-Rishtan 1	tgk	left	244	left	ʧap	B	Origin: Iranian
T-Rishtan 1	tgk	name	1405	name	nɔm	C	Origin: Iranian
T-Rishtan 1	tgk	I	1209	I	man	B	Origin: Iranian
T-Rishtan 1	tgk	you	1213	you	tʊ	B	Origin: Iranian
T-Rishtan 1	tgk	he	1211	he	vaj	C	Origin: Iranian
T-Rishtan 1	tgk	we	1212	we	mo	D	Origin: Iranian
T-Rishtan 1	tgk	they	817	they	vajhɔ	C	Origin: Iranian
T-Rishtan 2	tgk	far	1406	far	dur	E	Origin: Iranian
T-Rishtan 2	tgk	right	1019	right	rɔst	B	Origin: Iranian
T-Rishtan 2	tgk	left	244	left	ʧap	B	Origin: Iranian
T-Rishtan 2	tgk	name	1405	name	nɔm	C	Origin: Iranian
T-Rishtan 2	tgk	I	1209	I	man	B	Origin: Iranian
T-Rishtan 2	tgk	you	1213	you	tʊ	B	Origin: Iranian
T-Rishtan 2	tgk	he	1211	he	vaj	C	Origin: Iranian
T-Rishtan 2	tgk	we	1212	we	mɔ	D	Origin: Iranian
T-Rishtan 2	tgk	you	1213	you	ʃumɔ	C	Origin: Iranian
T-Rishtan 2	tgk	they	817	they	vajhɔ	C	Origin: Iranian
T-Rishtan 3	tgk	far	1406	far	dur	E	Origin: Iranian
T-Rishtan 3	tgk	right	1019	right	rɔst	B	Origin: Iranian
T-Rishtan 3	tgk	left	244	left	ʧap	B	Origin: Iranian
T-Rishtan 3	tgk	name	1405	name	nɔm	C	Origin: Iranian
T-Rishtan 3	tgk	I	1209	I	man	B	Origin: Iranian
T-Rishtan 3	tgk	you	1213	you	ty	B	Origin: Iranian
T-Rishtan 3	tgk	he	1211	he	vaj	C	Origin: Iranian
T-Rishtan 3	tgk	we	1212	we	mɔhɔ	E	Origin: Iranian
T-Rishtan 3	tgk	you	1213	you	ʃumɔ	C	Origin: Iranian
T-Rishtan 3	tgk	they	817	they	vajhɔ	C	Origin: Iranian
T-Shink 1	tgk	far	1406	far	dr̩	E	Origin: Iranian
T-Shink 1	tgk	right	1019	right	rɔst	B	Origin: Iranian
T-Shink 1	tgk	left	244	left	ʧap	B	Origin: Iranian
T-Shink 1	tgk	name	1405	name	nɔm	C	Origin: Iranian
T-Shink 1	tgk	I	1209	I	man	B	Origin: Iranian
T-Shink 1	tgk	you	1213	you	tø	B	Origin: Iranian
T-Shink 1	tgk	he	1211	he	vaj	C	Origin: Iranian
T-Shink 1	tgk	we	1212	we	mɔjɔn	E	Origin: Iranian
T-Shink 1	tgk	you	1213	you	ʃumɔ	C	Origin: Iranian
T-Shink 1	tgk	they	817	they	ɔnhɔ	B	Origin: Iranian
T-Shink 2	tgk	far	1406	far	dʊr	E	Origin: Iranian
T-Shink 2	tgk	right	1019	right	rɔst	B	Origin: Iranian
T-Shink 2	tgk	left	244	left	ʧap	B	Origin: Iranian
T-Shink 2	tgk	name	1405	name	nɔm	C	Origin: Iranian
T-Shink 2	tgk	I	1209	I	man	B	Origin: Iranian
T-Shink 2	tgk	you	1213	you	tø	B	Origin: Iranian
T-Shink 2	tgk	he	1211	he	vaj	C	Origin: Iranian
T-Shink 2	tgk	we	1212	we	mɔ	D	Origin: Iranian
T-Shink 2	tgk	you	1213	you	ʃymɔ	C	Origin: Iranian
T-Shink 2	tgk	they	817	they	ɔnhɔ	B	Origin: Iranian
T-Shink 3	tgk	far	1406	far	dr̩	E	Origin: Iranian
T-Shink 3	tgk	right	1019	right	rɔst	B	Origin: Iranian
T-Shink 3	tgk	left	244	left	ʧap	B	Origin: Iranian
T-Shink 3	tgk	name	1405	name	nɔm	C	Origin: Iranian
T-Shink 3	tgk	I	1209	I	man	B	Origin: Iranian
T-Shink 3	tgk	you	1213	you	tø	B	Origin: Iranian
T-Shink 3	tgk	he	1211	he	vaj	C	Origin: Iranian
T-Shink 3	tgk	we	1212	we	mɔjɔn	E	Origin: Iranian
T-Shink 3	tgk	you	1213	you	ʃymɔjɔn	D	Origin: Iranian
T-Shink 3	tgk	they	817	they	ɔnhɔ	B	Origin: Iranian
T-Urmetan 1	tgk	far	1406	far	dʊr	E	Origin: Iranian
T-Urmetan 1	tgk	right	1019	right	rɔst	B	Origin: Iranian
T-Urmetan 1	tgk	left	244	left	ʧap	B	Origin: Iranian
T-Urmetan 1	tgk	name	1405	name	nɔm	C	Origin: Iranian
T-Urmetan 1	tgk	I	1209	I	man	B	Origin: Iranian
T-Urmetan 1	tgk	you	1213	you	tø	B	Origin: Iranian
T-Urmetan 1	tgk	he	1211	he	vaj	C	Origin: Iranian
T-Urmetan 1	tgk	we	1212	we	mɔː	D	Origin: Iranian
T-Urmetan 1	tgk	you	1213	you	ʃumɔː	C	Origin: Iranian
T-Urmetan 1	tgk	they	817	they	ɔnhɔ	B	Origin: Iranian
T-Urmetan 2	tgk	far	1406	far	dʊr	E	Origin: Iranian
T-Urmetan 2	tgk	right	1019	right	rɔst	B	Origin: Iranian
T-Urmetan 2	tgk	left	244	left	ʧap	B	Origin: Iranian
T-Urmetan 2	tgk	name	1405	name	nɔm	C	Origin: Iranian
T-Urmetan 2	tgk	I	1209	I	man	B	Origin: Iranian
T-Urmetan 2	tgk	you	1213	you	tø	B	Origin: Iranian
T-Urmetan 2	tgk	he	1211	he	vaj	C	Origin: Iranian
T-Urmetan 2	tgk	we	1212	we	mɔhɔ	E	Origin: Iranian
T-Urmetan 2	tgk	you	1213	you	ʃumɔː	C	Origin: Iranian
T-Urmetan 2	tgk	they	817	they	ɔnhɔ	B	Origin: Iranian
T-Urmetan 3	tgk	far	1406	far	dr̩	E	Origin: Iranian
T-Urmetan 3	tgk	right	1019	right	rɔst	B	Origin: Iranian
T-Urmetan 3	tgk	left	244	left	ʧap	B	Origin: Iranian
T-Urmetan 3	tgk	name	1405	name	nɔm	C	Origin: Iranian
T-Urmetan 3	tgk	I	1209	I	man	B	Origin: Iranian
T-Urmetan 3	tgk	you	1213	you	tø	B	Origin: Iranian
T-Urmetan 3	tgk	he	1211	he	vaj	C	Origin: Iranian
T-Urmetan 3	tgk	we	1212	we	mɔˑ	D	Origin: Iranian
T-Urmetan 3	tgk	you	1213	you	ʃʊmɔjɔn	D	Origin: Iranian
T-Urmetan 3	tgk	they	817	they	ɔnhɔ	B	Origin: Iranian
T-Urmetan 4	tgk	far	1406	far	dr̩	E	Origin: Iranian
T-Urmetan 4	tgk	right	1019	right	rɔst	B	Origin: Iranian
T-Urmetan 4	tgk	left	244	left	ʧap	B	Origin: Iranian
T-Urmetan 4	tgk	name	1405	name	nɔm	C	Origin: Iranian
T-Urmetan 4	tgk	I	1209	I	man	B	Origin: Iranian
T-Urmetan 4	tgk	you	1213	you	tø	B	Origin: Iranian
T-Urmetan 4	tgk	he	1211	he	ɔn	B	Origin: Iranian
T-Urmetan 4	tgk	we	1212	we	mɔ	D	Origin: Iranian
T-Urmetan 4	tgk	you	1213	you	ʃymɔ	C	Origin: Iranian
T-Urmetan 4	tgk	they	817	they	ɔnhɔ	B	Origin: Iranian
T-Zarmanak 1	tgk	far	1406	far	dur	E	Origin: Iranian
T-Zarmanak 1	tgk	right	1019	right	rɔst	B	Origin: Iranian
T-Zarmanak 1	tgk	left	244	left	ʧap	B	Origin: Iranian
T-Zarmanak 1	tgk	name	1405	name	nɔm	C	Origin: Iranian
T-Zarmanak 1	tgk	I	1209	I	man	B	Origin: Iranian
T-Zarmanak 1	tgk	he	1211	he	vaj	C	Origin: Iranian
T-Zarmanak 1	tgk	we	1212	we	mɔhɔ	E	Origin: Iranian
T-Zarmanak 1	tgk	you	1213	you	ʃumɔ	C	Origin: Iranian
T-Zarmanak 1	tgk	they	817	they	uno	D	Origin: Iranian
T-Zarmanak 2	tgk	far	1406	far	dur	E	Origin: Iranian
T-Zarmanak 2	tgk	right	1019	right	rɔst	B	Origin: Iranian
T-Zarmanak 2	tgk	left	244	left	ʧap	B	Origin: Iranian
T-Zarmanak 2	tgk	name	1405	name	nɔm	C	Origin: Iranian
T-Zarmanak 2	tgk	I	1209	I	man	B	Origin: Iranian
T-Zarmanak 2	tgk	you	1213	you	tu	B	Origin: Iranian
T-Zarmanak 2	tgk	he	1211	he	vaj	C	Origin: Iranian
T-Zarmanak 2	tgk	we	1212	we	mɔː	D	Origin: Iranian
T-Zarmanak 2	tgk	you	1213	you	ʃumɔ	C	Origin: Iranian
T-Zarmanak 2	tgk	they	817	they	unɔ	D	Origin: Iranian
Y-Dugova 1	yai	far	1406	far	dʉr	E	Origin: Iranian
Y-Dugova 1	yai	right	1019	right	raska	C	Origin: Iranian
Y-Dugova 1	yai	left	244	left	ʧappa	D	Origin: Iranian
Y-Dugova 1	yai	name	1405	name	num	C	Origin: Iranian
Y-Dugova 1	yai	I	1209	I	man	B	Origin: Iranian
Y-Dugova 1	yai	you	1213	you	tʊ	B	Origin: Iranian
Y-Dugova 1	yai	he	1211	he	vaj	C	Origin: Iranian
Y-Dugova 1	yai	we	1212	we	mɔː	D	Origin: Iranian
Y-Dugova 1	yai	you	1213	you	ʃʊmɔː	C	Origin: Iranian
Y-Dugova 1	yai	they	817	they	onhɔ	B	Origin: Iranian
Y-Dugova 2	yai	far	1406	far	dur	E	Origin: Iranian
Y-Dugova 2	yai	right	1019	right	raska	C	Origin: Iranian
Y-Dugova 2	yai	left	244	left	ʧappa	D	Origin: Iranian
Y-Dugova 2	yai	name	1405	name	nɔm	C	Origin: Iranian
Y-Dugova 2	yai	I	1209	I	man	B	Origin: Iranian
Y-Dugova 2	yai	you	1213	you	tø	B	Origin: Iranian
Y-Dugova 2	yai	he	1211	he	ax	E	Origin: Iranian
Y-Dugova 2	yai	we	1212	we	mɔx	F	Origin: Iranian
Y-Dugova 2	yai	they	817	they	axtit	F	Origin: Iranian
Y-Safedorak 1	yai	far	1406	far	dʊr	E	Origin: Iranian
Y-Safedorak 1	yai	right	1019	right	raska	C	Origin: Iranian
Y-Safedorak 1	yai	left	244	left	ʧaˑpa	D	Origin: Iranian
Y-Safedorak 1	yai	name	1405	name	num	C	Origin: Iranian
Y-Safedorak 1	yai	I	1209	I	man	B	Origin: Iranian
Y-Safedorak 1	yai	you	1213	you	tu	B	Origin: Iranian
Y-Safedorak 1	yai	he	1211	he	ax	E	Origin: Iranian
Y-Safedorak 1	yai	we	1212	we	mox	F	Origin: Iranian
Y-Safedorak 1	yai	you	1213	you	ʃumɔx	E	Origin: Iranian
Y-Safedorak 1	yai	they	817	they	axtit	F	Origin: Iranian
Y-Safedorak 2	yai	far	1406	far	dur	E	Origin: Iranian
Y-Safedorak 2	yai	right	1019	right	raska	C	Origin: Iranian
Y-Safedorak 2	yai	left	244	left	ʧappa	D	Origin: Iranian
Y-Safedorak 2	yai	name	1405	name	num	C	Origin: Iranian
Y-Safedorak 2	yai	I	1209	I	man	B	Origin: Iranian
Y-Safedorak 2	yai	you	1213	you	tu	B	Origin: Iranian
Y-Safedorak 2	yai	he	1211	he	ax	E	Origin: Iranian
Y-Safedorak 2	yai	we	1212	we	mɔx	F	Origin: Iranian
Y-Safedorak 2	yai	you	1213	you	ʃʊmɔx	E	Origin: Iranian
Y-Safedorak 2	yai	they	817	they	axtit	F	Origin: Iranian
Y-Safedorak 3	yai	I	1209	I	man	B	Origin: Iranian
Y-Safedorak 3	yai	you	1213	you	tʊ	B	Origin: Iranian
Y-Safedorak 3	yai	he	1211	he	ax	E	Origin: Iranian
Y-Safedorak 3	yai	we	1212	we	mɔx	F	Origin: Iranian
Y-Safedorak 3	yai	you	1213	you	ʃʊmɔx	E	Origin: Iranian
Y-Safedorak 3	yai	they	817	they	axtit	F	Origin: Iranian
Ka-Gazli 1	kaz	who?	1235	who?	kɪm	A	Origin: Turkic
Ka-Gazli 1	kaz	what?	1236	what?	nʲe	A	Origin: Turkic
Ka-Gazli 1	kaz	where?	1237	where?	qajda	A	Origin: Turkic
Ka-Gazli 1	kaz	when?	1238	when?	qaʃan	A	Origin: Turkic
Ka-Gazli 1	kaz	how?	1239	how?	qɒlaj	A	Origin: Turkic
Ka-Gazli 1	kaz	not	1240	not	ʒɔq	A	Origin: Turkic
Ka-Gazli 1	kaz	other	197	other	bɒsqa	A	Origin: Turkic
Ka-Gazli 2	kaz	who?	1235	who?	kəm	A	Origin: Turkic
Ka-Gazli 2	kaz	what?	1236	what?	newe	B	Origin: Turkic
Ka-Gazli 2	kaz	where?	1237	where?	qaʒerdʲe	B	Origin: Turkic
Ka-Gazli 2	kaz	when?	1238	when?	qaʃan	A	Origin: Turkic
Ka-Gazli 2	kaz	how?	1239	how?	qandaj	B	Origin: Turkic
Ka-Gazli 2	kaz	not	1240	not	ʒɔq	A	Origin: Turkic
Ka-Gazli 2	kaz	other	197	other	basqa	A	Origin: Turkic
Ka-Gazli 3	kaz	who?	1235	who?	kəm	A	Origin: Turkic
Ka-Gazli 3	kaz	what?	1236	what?	nʲɪ	A	Origin: Turkic
Ka-Gazli 3	kaz	where?	1237	where?	qajʒerdʲe	B	Origin: Turkic
Ka-Gazli 3	kaz	when?	1238	when?	qaʃan	A	Origin: Turkic
Ka-Gazli 3	kaz	how?	1239	how?	qalaj	A	Origin: Turkic
Ka-Gazli 3	kaz	not	1240	not	ʒɔq	A	Origin: Turkic
Ka-Gazli 3	kaz	other	197	other	basxa	A	Origin: Turkic
Ka-Gazli 4	kaz	who?	1235	who?	kəm	A	Origin: Turkic
Ka-Gazli 4	kaz	what?	1236	what?	nʲe	A	Origin: Turkic
Ka-Gazli 4	kaz	where?	1237	where?	qajda	A	Origin: Turkic
Ka-Gazli 4	kaz	when?	1238	when?	qaʃan	A	Origin: Turkic
Ka-Gazli 4	kaz	how?	1239	how?	qalaj	A	Origin: Turkic
Ka-Gazli 4	kaz	not	1240	not	ʒɔq	A	Origin: Turkic
Ka-Gazli 4	kaz	other	197	other	basqa	A	Origin: Turkic
Ka-Gazli 5	kaz	who?	1235	who?	kɨm	A	Origin: Turkic
Ka-Gazli 5	kaz	what?	1236	what?	nʲɪ	A	Origin: Turkic
Ka-Gazli 5	kaz	where?	1237	where?	kajzʲɛrdɪ	B	Origin: Turkic
Ka-Gazli 5	kaz	when?	1238	when?	qaʃan	A	Origin: Turkic
Ka-Gazli 5	kaz	how?	1239	how?	qałaj	A	Origin: Turkic
Ka-Gazli 5	kaz	not	1240	not	ʒɔq	A	Origin: Turkic
Ka-Gazli 5	kaz	other	197	other	basqa	A	Origin: Turkic
Ka-Gazli 6	kaz	who?	1235	who?	kəm	A	Origin: Turkic
Ka-Gazli 6	kaz	what?	1236	what?	nʲe	A	Origin: Turkic
Ka-Gazli 6	kaz	where?	1237	where?	qajda	A	Origin: Turkic
Ka-Gazli 6	kaz	when?	1238	when?	qaʃan	A	Origin: Turkic
Ka-Gazli 6	kaz	how?	1239	how?	qandaj	B	Origin: Turkic
Ka-Gazli 6	kaz	not	1240	not	ʒɔq	A	Origin: Turkic
Ka-Gazli 6	kaz	other	197	other	basqa	A	Origin: Turkic
Ka-Gazli 7	kaz	who?	1235	who?	kəm	A	Origin: Turkic
Ka-Gazli 7	kaz	what?	1236	what?	nʲɪ	A	Origin: Turkic
Ka-Gazli 7	kaz	where?	1237	where?	qajda	A	Origin: Turkic
Ka-Gazli 7	kaz	when?	1238	when?	qajerta	B	Origin: Turkic
Ka-Gazli 7	kaz	how?	1239	how?	qalaj	A	Origin: Turkic
Ka-Gazli 7	kaz	not	1240	not	ʒɔq	A	Origin: Turkic
Ka-Gazli 7	kaz	other	197	other	basqa	A	Origin: Turkic
Ka-Raushan 1	kaz	who?	1235	who?	kɨm	A	Origin: Turkic
Ka-Raushan 1	kaz	what?	1236	what?	nʲe	A	Origin: Turkic
Ka-Raushan 1	kaz	where?	1237	where?	qajda	A	Origin: Turkic
Ka-Raushan 1	kaz	when?	1238	when?	qaʃan	A	Origin: Turkic
Ka-Raushan 1	kaz	how?	1239	how?	qalaj	A	Origin: Turkic
Ka-Raushan 1	kaz	not	1240	not	ʒɔq	A	Origin: Turkic
Ka-Raushan 1	kaz	other	197	other	basqa	A	Origin: Turkic
Ka-Raushan 2	kaz	who?	1235	who?	kɨm	A	Origin: Turkic
Ka-Raushan 2	kaz	what?	1236	what?	nʲe	A	Origin: Turkic
Ka-Raushan 2	kaz	where?	1237	where?	qajʒʲɛrde	B	Origin: Turkic
Ka-Raushan 2	kaz	when?	1238	when?	qajwaχta	C	Origin: Turkic
Ka-Raushan 2	kaz	how?	1239	how?	qalaj	A	Origin: Turkic
Ka-Raushan 2	kaz	not	1240	not	ʒɔq	A	Origin: Turkic
Ka-Raushan 2	kaz	other	197	other	basχa	A	Origin: Turkic
Ka-Raushan 3	kaz	who?	1235	who?	kɨm	A	Origin: Turkic
Ka-Raushan 3	kaz	what?	1236	what?	nʲe	A	Origin: Turkic
Ka-Raushan 3	kaz	where?	1237	where?	qajda	A	Origin: Turkic
Ka-Raushan 3	kaz	when?	1238	when?	qaʃan	A	Origin: Turkic
Ka-Raushan 3	kaz	how?	1239	how?	qalaj	A	Origin: Turkic
Ka-Raushan 3	kaz	not	1240	not	ʒɔq	A	Origin: Turkic
Ka-Raushan 3	kaz	other	197	other	basχa	A	Origin: Turkic
Ka-Raushan 4	kaz	who?	1235	who?	kɨm	A	Origin: Turkic
Ka-Raushan 4	kaz	what?	1236	what?	nʲe	A	Origin: Turkic
Ka-Raushan 4	kaz	where?	1237	where?	qajda	A	Origin: Turkic
Ka-Raushan 4	kaz	when?	1238	when?	qaʃan	A	Origin: Turkic
Ka-Raushan 4	kaz	how?	1239	how?	qandaj	B	Origin: Turkic
Ka-Raushan 4	kaz	not	1240	not	ʒɔq	A	Origin: Turkic
Ka-Raushan 4	kaz	other	197	other	basqa	A	Origin: Turkic
Ki-Akmuz 1	kir	who?	1235	who?	kʲɪm	A	Origin: Turkic
Ki-Akmuz 1	kir	what?	1236	what?	ɛmnɛ	C	Origin: Turkic
Ki-Akmuz 1	kir	where?	1237	where?	qajda	A	Origin: Turkic
Ki-Akmuz 1	kir	when?	1238	when?	qaʧan	A	Origin: Turkic
Ki-Akmuz 1	kir	how?	1239	how?	qandaj	B	Origin: Turkic
Ki-Akmuz 1	kir	not	1240	not	ʤɔq	A	Origin: Turkic
Ki-Akmuz 1	kir	other	197	other	baʃqa	A	Origin: Turkic
Ki-Akmuz 2	kir	who?	1235	who?	kʲɪm	A	Origin: Turkic
Ki-Akmuz 2	kir	what?	1236	what?	ɛmnɛ	C	Origin: Turkic
Ki-Akmuz 2	kir	where?	1237	where?	qajda	A	Origin: Turkic
Ki-Akmuz 2	kir	when?	1238	when?	qaʧan	A	Origin: Turkic
Ki-Akmuz 2	kir	how?	1239	how?	qandaj	B	Origin: Turkic
Ki-Akmuz 2	kir	not	1240	not	ʤɔq	A	Origin: Turkic
Ki-Akmuz 2	kir	other	197	other	baʃqa	A	Origin: Turkic
Ki-Akmuz 3	kir	who?	1235	who?	gʲɪm	A	Origin: Turkic
Ki-Akmuz 3	kir	what?	1236	what?	ɛmnɛ	C	Origin: Turkic
Ki-Akmuz 3	kir	where?	1237	where?	qajda	A	Origin: Turkic
Ki-Akmuz 3	kir	when?	1238	when?	qaʧan	A	Origin: Turkic
Ki-Akmuz 3	kir	how?	1239	how?	qandaj	B	Origin: Turkic
Ki-Akmuz 3	kir	not	1240	not	ʤɔq	A	Origin: Turkic
Ki-Akmuz 3	kir	other	197	other	baʃqa	A	Origin: Turkic
Ki-Barskoon	kir	who?	1235	who?	kʲɪm	A	Origin: Turkic
Ki-Barskoon	kir	what?	1236	what?	ɛmnɛ	C	Origin: Turkic
Ki-Barskoon	kir	where?	1237	where?	qajda	A	Origin: Turkic
Ki-Barskoon	kir	when?	1238	when?	qaʧan	A	Origin: Turkic
Ki-Barskoon	kir	how?	1239	how?	qandaj	B	Origin: Turkic
Ki-Barskoon	kir	not	1240	not	ʤɔq	A	Origin: Turkic
Ki-Barskoon	kir	other	197	other	basqa	A	Origin: Turkic
Ki-Kulanak 1	kir	who?	1235	who?	kʲɪm	A	Origin: Turkic
Ki-Kulanak 1	kir	what?	1236	what?	ɛmnɛ	C	Origin: Turkic
Ki-Kulanak 1	kir	where?	1237	where?	qajsɨʤɛrdʲɛ	B	Origin: Turkic
Ki-Kulanak 1	kir	when?	1238	when?	qaʧɒn	A	Origin: Turkic
Ki-Kulanak 1	kir	how?	1239	how?	qandaj	B	Origin: Turkic
Ki-Kulanak 1	kir	not	1240	not	ʤɔq	A	Origin: Turkic
Ki-Kulanak 1	kir	other	197	other	baʃqa	A	Origin: Turkic
Ki-Kulanak 2	kir	who?	1235	who?	gʲɪm	A	Origin: Turkic
Ki-Kulanak 2	kir	what?	1236	what?	ɛmnɛ	C	Origin: Turkic
Ki-Kulanak 2	kir	where?	1237	where?	qajda	A	Origin: Turkic
Ki-Kulanak 2	kir	when?	1238	when?	qaʧan	A	Origin: Turkic
Ki-Kulanak 2	kir	how?	1239	how?	qandaj	B	Origin: Turkic
Ki-Kulanak 2	kir	not	1240	not	ʤɔq	A	Origin: Turkic
Ki-Kulanak 2	kir	other	197	other	baʃqa	A	Origin: Turkic
Ki-Kulanak 3	kir	who?	1235	who?	gʲɪm	A	Origin: Turkic
Ki-Kulanak 3	kir	what?	1236	what?	emnɛ	C	Origin: Turkic
Ki-Kulanak 3	kir	where?	1237	where?	qajda	A	Origin: Turkic
Ki-Kulanak 3	kir	when?	1238	when?	qajdan	J	Origin: Turkic
Ki-Kulanak 3	kir	how?	1239	how?	qandaj	B	Origin: Turkic
Ki-Kulanak 3	kir	not	1240	not	ʤɔq	A	Origin: Turkic
Ki-Kulanak 3	kir	other	197	other	baʃqa	A	Origin: Turkic
Ki-Kulanak 4	kir	who?	1235	who?	gʲɪm	A	Origin: Turkic
Ki-Kulanak 4	kir	what?	1236	what?	ɛmnɛ	C	Origin: Turkic
Ki-Kulanak 4	kir	where?	1237	where?	qajda	A	Origin: Turkic
Ki-Kulanak 4	kir	when?	1238	when?	qaʧan	A	Origin: Turkic
Ki-Kulanak 4	kir	how?	1239	how?	qandaj	B	Origin: Turkic
Ki-Kulanak 4	kir	not	1240	not	ʤɔq	A	Origin: Turkic
Ki-Kulanak 4	kir	other	197	other	baʃqa	A	Origin: Turkic
Ki-Kulanak 5	kir	who?	1235	who?	kʲɪm	A	Origin: Turkic
Ki-Kulanak 5	kir	what?	1236	what?	ɛmnɛ	C	Origin: Turkic
Ki-Kulanak 5	kir	where?	1237	where?	qajda	A	Origin: Turkic
Ki-Kulanak 5	kir	when?	1238	when?	qaʧan	A	Origin: Turkic
Ki-Kulanak 5	kir	how?	1239	how?	qandaj	B	Origin: Turkic
Ki-Kulanak 5	kir	not	1240	not	ʤɔq	A	Origin: Turkic
Ki-Kulanak 5	kir	other	197	other	baʃqa	A	Origin: Turkic
Ki-Orday 1	kir	who?	1235	who?	gʲɪm	A	Origin: Turkic
Ki-Orday 1	kir	what?	1236	what?	ɛmnɛ	C	Origin: Turkic
Ki-Orday 1	kir	where?	1237	where?	qajɛrda	B	Origin: Turkic
Ki-Orday 1	kir	when?	1238	when?	qaʧan	A	Origin: Turkic
Ki-Orday 1	kir	how?	1239	how?	qandaj	B	Origin: Turkic
Ki-Orday 1	kir	not	1240	not	ʤɔk	A	Origin: Turkic
Ki-Orday 1	kir	other	197	other	bɒʃka	A	Origin: Turkic
Ki-Orday 2	kir	who?	1235	who?	gʲim	A	Origin: Turkic
Ki-Orday 2	kir	what?	1236	what?	ɛmnɛ	C	Origin: Turkic
Ki-Orday 2	kir	where?	1237	where?	qajʒɛrda	B	Origin: Turkic
Ki-Orday 2	kir	when?	1238	when?	qaʧan	A	Origin: Turkic
Ki-Orday 2	kir	how?	1239	how?	qandaj	B	Origin: Turkic
Ki-Orday 2	kir	not	1240	not	ʤɔk	A	Origin: Turkic
Ki-Orday 2	kir	other	197	other	bøløk	B	Origin: Turkic
Ki-Orday 3	kir	who?	1235	who?	kim	A	Origin: Turkic
Ki-Orday 3	kir	what?	1236	what?	nemɛ	D	Origin: Turkic
Ki-Orday 3	kir	where?	1237	where?	qajɛrda	B	Origin: Turkic
Ki-Orday 3	kir	when?	1238	when?	qaʧan	A	Origin: Turkic
Ki-Orday 3	kir	how?	1239	how?	qandaj	B	Origin: Turkic
Ki-Orday 3	kir	not	1240	not	ʤɔk	A	Origin: Turkic
Ki-Orday 3	kir	other	197	other	bɒʃka	A	Origin: Turkic
Ki-Orday 4	kir	who?	1235	who?	kʲɪm	A	Origin: Turkic
Ki-Orday 4	kir	what?	1236	what?	emne	C	Origin: Turkic
Ki-Orday 4	kir	where?	1237	where?	qajɛrdʲe	B	Origin: Turkic
Ki-Orday 4	kir	when?	1238	when?	qaʧɒn	A	Origin: Turkic
Ki-Orday 4	kir	how?	1239	how?	qandaj	B	Origin: Turkic
Ki-Orday 4	kir	not	1240	not	ʤɔk	A	Origin: Turkic
Ki-Orday 4	kir	other	197	other	bɒʃqa	A	Origin: Turkic
Ki-Tamga	kir	who?	1235	who?	kʲɪm	A	Origin: Turkic
Ki-Tamga	kir	what?	1236	what?	ɛmnɛ	C	Origin: Turkic
Ki-Tamga	kir	where?	1237	where?	qajda	A	Origin: Turkic
Ki-Tamga	kir	when?	1238	when?	qaʧan	A	Origin: Turkic
Ki-Tamga	kir	how?	1239	how?	qandaj	B	Origin: Turkic
Ki-Tamga	kir	not	1240	not	ʤɔq	A	Origin: Turkic
Ki-Tamga	kir	other	197	other	baʃqa	A	Origin: Turkic
KK-Halqabad 1	kaa	who?	1235	who?	kʉmɔ	A	Origin: Turkic
KK-Halqabad 1	kaa	what?	1236	what?	nʲe	A	Origin: Turkic
